clean_utterance_path,embedding_utterance_path,interference_utterance_path,clean_segment,interference_segment,segment_length
datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0001.flac,datasets/LibriSpeech/dev-clean/2086/149220/2086-149220-0027.flac,datasets/LibriSpeech/dev-clean/6295/64301/6295-64301-0025.flac,94659,9767,3
datasets/LibriSpeech/dev-clean/5694/64038/5694-64038-0020.flac,datasets/LibriSpeech/dev-clean/5694/64038/5694-64038-0004.flac,datasets/LibriSpeech/test-clean/61/70968/61-70968-0014.flac,14336,46298,3
datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0027.flac,datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0026.flac,datasets/LibriSpeech/test-clean/7176/92135/7176-92135-0003.flac,35657,1096,3
datasets/LibriSpeech/dev-clean/652/130726/652-130726-0020.flac,datasets/LibriSpeech/dev-clean/652/130726/652-130726-0012.flac,datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0043.flac,32144,3682,3
datasets/LibriSpeech/dev-clean/251/137823/251-137823-0014.flac,datasets/LibriSpeech/dev-clean/251/136532/251-136532-0004.flac,datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0028.flac,13945,50734,3
datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0003.flac,datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0000.flac,datasets/LibriSpeech/dev-clean/6319/275224/6319-275224-0003.flac,487,62367,3
datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0048.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0018.flac,datasets/LibriSpeech/test-clean/4992/23283/4992-23283-0017.flac,10401,110677,3
datasets/LibriSpeech/dev-clean/7850/281318/7850-281318-0022.flac,datasets/LibriSpeech/dev-clean/7850/73752/7850-73752-0013.flac,datasets/LibriSpeech/dev-clean/1673/143396/1673-143396-0016.flac,461,107243,3
datasets/LibriSpeech/dev-clean/2412/153947/2412-153947-0004.flac,datasets/LibriSpeech/dev-clean/2412/153947/2412-153947-0007.flac,datasets/LibriSpeech/dev-clean/6295/244435/6295-244435-0002.flac,73481,31162,3
datasets/LibriSpeech/test-clean/8463/287645/8463-287645-0000.flac,datasets/LibriSpeech/test-clean/8463/294828/8463-294828-0009.flac,datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0002.flac,709,14099,3
datasets/LibriSpeech/dev-clean/5536/43358/5536-43358-0017.flac,datasets/LibriSpeech/dev-clean/5536/43358/5536-43358-0008.flac,datasets/LibriSpeech/test-clean/5683/32866/5683-32866-0002.flac,58143,2473,3
datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0021.flac,datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0037.flac,datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0036.flac,55741,47287,3
datasets/LibriSpeech/test-clean/1221/135766/1221-135766-0000.flac,datasets/LibriSpeech/test-clean/1221/135766/1221-135766-0014.flac,datasets/LibriSpeech/dev-clean/8842/302203/8842-302203-0001.flac,23978,31127,3
datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0017.flac,datasets/LibriSpeech/dev-clean/2902/9008/2902-9008-0016.flac,datasets/LibriSpeech/test-clean/4077/13754/4077-13754-0015.flac,106975,256707,3
datasets/LibriSpeech/test-clean/5683/32866/5683-32866-0030.flac,datasets/LibriSpeech/test-clean/5683/32879/5683-32879-0012.flac,datasets/LibriSpeech/dev-clean/3536/8226/3536-8226-0003.flac,12505,51639,3
datasets/LibriSpeech/dev-clean/8842/302201/8842-302201-0001.flac,datasets/LibriSpeech/dev-clean/8842/302201/8842-302201-0007.flac,datasets/LibriSpeech/test-clean/61/70970/61-70970-0009.flac,20586,1029,3
datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0022.flac,datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0003.flac,datasets/LibriSpeech/dev-clean/6319/275224/6319-275224-0013.flac,1302,13833,3
datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0032.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0047.flac,datasets/LibriSpeech/test-clean/8463/294825/8463-294825-0012.flac,5315,14780,3
datasets/LibriSpeech/test-clean/2961/961/2961-961-0003.flac,datasets/LibriSpeech/test-clean/2961/961/2961-961-0020.flac,datasets/LibriSpeech/dev-clean/2277/149874/2277-149874-0015.flac,2707,16973,3
datasets/LibriSpeech/test-clean/121/121726/121-121726-0011.flac,datasets/LibriSpeech/test-clean/121/127105/121-127105-0011.flac,datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0025.flac,441,28875,3
datasets/LibriSpeech/dev-clean/174/50561/174-50561-0019.flac,datasets/LibriSpeech/dev-clean/174/50561/174-50561-0006.flac,datasets/LibriSpeech/dev-clean/8842/302203/8842-302203-0000.flac,2249,8270,3
datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0085.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0043.flac,datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0019.flac,90751,122279,3
datasets/LibriSpeech/dev-clean/2412/153948/2412-153948-0006.flac,datasets/LibriSpeech/dev-clean/2412/153954/2412-153954-0011.flac,datasets/LibriSpeech/test-clean/121/123852/121-123852-0000.flac,39074,69428,3
datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0031.flac,datasets/LibriSpeech/test-clean/8455/210777/8455-210777-0006.flac,datasets/LibriSpeech/test-clean/3570/5694/3570-5694-0015.flac,24708,44644,3
datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0006.flac,datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0028.flac,datasets/LibriSpeech/test-clean/4077/13754/4077-13754-0000.flac,150861,5491,3
datasets/LibriSpeech/dev-clean/6319/64726/6319-64726-0009.flac,datasets/LibriSpeech/dev-clean/6319/275224/6319-275224-0005.flac,datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0011.flac,1346,1279,3
datasets/LibriSpeech/test-clean/260/123288/260-123288-0022.flac,datasets/LibriSpeech/test-clean/260/123286/260-123286-0003.flac,datasets/LibriSpeech/dev-clean/84/121550/84-121550-0018.flac,72,86705,3
datasets/LibriSpeech/dev-clean/2412/153948/2412-153948-0000.flac,datasets/LibriSpeech/dev-clean/2412/153948/2412-153948-0010.flac,datasets/LibriSpeech/dev-clean/1993/147965/1993-147965-0003.flac,66547,25454,3
datasets/LibriSpeech/dev-clean/84/121123/84-121123-0002.flac,datasets/LibriSpeech/dev-clean/84/121550/84-121550-0016.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0024.flac,15595,97030,3
datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0013.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0007.flac,datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0026.flac,27664,119566,3
datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0001.flac,datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0031.flac,datasets/LibriSpeech/dev-clean/2412/153947/2412-153947-0007.flac,22602,54344,3
datasets/LibriSpeech/test-clean/2961/960/2961-960-0014.flac,datasets/LibriSpeech/test-clean/2961/961/2961-961-0016.flac,datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0039.flac,1621,58590,3
datasets/LibriSpeech/dev-clean/251/136532/251-136532-0001.flac,datasets/LibriSpeech/dev-clean/251/137823/251-137823-0004.flac,datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0024.flac,21350,23999,3
datasets/LibriSpeech/test-clean/8555/284447/8555-284447-0000.flac,datasets/LibriSpeech/test-clean/8555/284449/8555-284449-0005.flac,datasets/LibriSpeech/test-clean/121/127105/121-127105-0024.flac,29269,83422,3
datasets/LibriSpeech/dev-clean/6241/61943/6241-61943-0020.flac,datasets/LibriSpeech/dev-clean/6241/66616/6241-66616-0010.flac,datasets/LibriSpeech/dev-clean/1272/141231/1272-141231-0023.flac,627,830,3
datasets/LibriSpeech/dev-clean/1462/170138/1462-170138-0024.flac,datasets/LibriSpeech/dev-clean/1462/170142/1462-170142-0041.flac,datasets/LibriSpeech/dev-clean/1673/143397/1673-143397-0006.flac,148220,48273,3
datasets/LibriSpeech/dev-clean/3752/4944/3752-4944-0047.flac,datasets/LibriSpeech/dev-clean/3752/4944/3752-4944-0002.flac,datasets/LibriSpeech/dev-clean/2035/147961/2035-147961-0005.flac,51884,43723,3
datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0032.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0007.flac,datasets/LibriSpeech/dev-clean/174/84280/174-84280-0015.flac,5699,17985,3
datasets/LibriSpeech/dev-clean/5536/43359/5536-43359-0012.flac,datasets/LibriSpeech/dev-clean/5536/43358/5536-43358-0012.flac,datasets/LibriSpeech/dev-clean/6345/93302/6345-93302-0015.flac,13381,10262,3
datasets/LibriSpeech/dev-clean/251/137823/251-137823-0006.flac,datasets/LibriSpeech/dev-clean/251/137823/251-137823-0020.flac,datasets/LibriSpeech/test-clean/7021/79730/7021-79730-0006.flac,1272,59543,3
datasets/LibriSpeech/test-clean/5105/28233/5105-28233-0005.flac,datasets/LibriSpeech/test-clean/5105/28233/5105-28233-0009.flac,datasets/LibriSpeech/dev-clean/1673/143396/1673-143396-0018.flac,29869,124793,3
datasets/LibriSpeech/test-clean/1320/122617/1320-122617-0008.flac,datasets/LibriSpeech/test-clean/1320/122612/1320-122612-0010.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0034.flac,232,66102,3
datasets/LibriSpeech/test-clean/7021/85628/7021-85628-0027.flac,datasets/LibriSpeech/test-clean/7021/85628/7021-85628-0016.flac,datasets/LibriSpeech/test-clean/1995/1837/1995-1837-0029.flac,24659,19008,3
datasets/LibriSpeech/dev-clean/777/126732/777-126732-0056.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0043.flac,datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0045.flac,3305,8037,3
datasets/LibriSpeech/dev-clean/422/122949/422-122949-0018.flac,datasets/LibriSpeech/dev-clean/422/122949/422-122949-0024.flac,datasets/LibriSpeech/test-clean/1188/133604/1188-133604-0005.flac,145875,64125,3
datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0035.flac,datasets/LibriSpeech/test-clean/3729/6852/3729-6852-0039.flac,datasets/LibriSpeech/dev-clean/6241/61943/6241-61943-0013.flac,238026,58976,3
datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0019.flac,datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0040.flac,datasets/LibriSpeech/test-clean/4992/41797/4992-41797-0011.flac,8818,12770,3
datasets/LibriSpeech/dev-clean/5694/64029/5694-64029-0023.flac,datasets/LibriSpeech/dev-clean/5694/64029/5694-64029-0009.flac,datasets/LibriSpeech/dev-clean/3000/15664/3000-15664-0005.flac,49591,68886,3
datasets/LibriSpeech/dev-clean/1988/147956/1988-147956-0009.flac,datasets/LibriSpeech/dev-clean/1988/148538/1988-148538-0009.flac,datasets/LibriSpeech/dev-clean/6313/76958/6313-76958-0012.flac,12750,23202,3
datasets/LibriSpeech/test-clean/8224/274381/8224-274381-0012.flac,datasets/LibriSpeech/test-clean/8224/274381/8224-274381-0016.flac,datasets/LibriSpeech/test-clean/7021/79759/7021-79759-0004.flac,42957,214962,3
datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0049.flac,datasets/LibriSpeech/dev-clean/3081/166546/3081-166546-0048.flac,datasets/LibriSpeech/test-clean/8463/294828/8463-294828-0028.flac,736,64214,3
datasets/LibriSpeech/test-clean/5142/36377/5142-36377-0002.flac,datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0052.flac,datasets/LibriSpeech/dev-clean/652/130726/652-130726-0012.flac,31140,13429,3
datasets/LibriSpeech/test-clean/7021/85628/7021-85628-0021.flac,datasets/LibriSpeech/test-clean/7021/85628/7021-85628-0005.flac,datasets/LibriSpeech/test-clean/1995/1837/1995-1837-0022.flac,18378,37,3
datasets/LibriSpeech/dev-clean/2428/83699/2428-83699-0006.flac,datasets/LibriSpeech/dev-clean/2428/83699/2428-83699-0005.flac,datasets/LibriSpeech/dev-clean/7850/281318/7850-281318-0022.flac,18007,1399,3
datasets/LibriSpeech/dev-clean/777/126732/777-126732-0002.flac,datasets/LibriSpeech/dev-clean/777/126732/777-126732-0033.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0016.flac,4458,14209,3
datasets/LibriSpeech/test-clean/1221/135766/1221-135766-0014.flac,datasets/LibriSpeech/test-clean/1221/135767/1221-135767-0021.flac,datasets/LibriSpeech/test-clean/7021/79740/7021-79740-0009.flac,779,1909,3
datasets/LibriSpeech/test-clean/1320/122617/1320-122617-0037.flac,datasets/LibriSpeech/test-clean/1320/122612/1320-122612-0005.flac,datasets/LibriSpeech/dev-clean/6313/66129/6313-66129-0001.flac,17713,124288,3
datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0000.flac,datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0001.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0013.flac,1524,59748,3
datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0025.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0009.flac,datasets/LibriSpeech/dev-clean/7850/281318/7850-281318-0013.flac,57479,32096,3
datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0016.flac,datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0005.flac,datasets/LibriSpeech/dev-clean/174/84280/174-84280-0003.flac,89376,5834,3
datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0023.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0022.flac,datasets/LibriSpeech/test-clean/4970/29093/4970-29093-0022.flac,39572,1172,3
datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0015.flac,datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0007.flac,datasets/LibriSpeech/dev-clean/2902/9008/2902-9008-0004.flac,518,4797,3
datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0009.flac,datasets/LibriSpeech/dev-clean/2902/9008/2902-9008-0002.flac,datasets/LibriSpeech/dev-clean/8842/302196/8842-302196-0004.flac,26103,14350,3
datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0026.flac,datasets/LibriSpeech/dev-clean/3170/137482/3170-137482-0001.flac,datasets/LibriSpeech/test-clean/1580/141084/1580-141084-0009.flac,9017,7870,3
datasets/LibriSpeech/test-clean/8555/284447/8555-284447-0001.flac,datasets/LibriSpeech/test-clean/8555/292519/8555-292519-0013.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0059.flac,43034,22540,3
datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0010.flac,datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0019.flac,datasets/LibriSpeech/test-clean/260/123286/260-123286-0016.flac,66259,6657,3
datasets/LibriSpeech/test-clean/6930/75918/6930-75918-0014.flac,datasets/LibriSpeech/test-clean/6930/76324/6930-76324-0021.flac,datasets/LibriSpeech/dev-clean/652/130737/652-130737-0000.flac,1155,7655,3
datasets/LibriSpeech/dev-clean/5694/64029/5694-64029-0016.flac,datasets/LibriSpeech/dev-clean/5694/64025/5694-64025-0022.flac,datasets/LibriSpeech/test-clean/5683/32866/5683-32866-0011.flac,68568,23509,3
datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0016.flac,datasets/LibriSpeech/test-clean/5639/40744/5639-40744-0002.flac,datasets/LibriSpeech/dev-clean/5895/34622/5895-34622-0014.flac,34580,3647,3
datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0017.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0038.flac,datasets/LibriSpeech/test-clean/3570/5695/3570-5695-0006.flac,55670,27913,3
datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0037.flac,datasets/LibriSpeech/test-clean/1089/134686/1089-134686-0030.flac,datasets/LibriSpeech/test-clean/2961/960/2961-960-0022.flac,12618,43012,3
datasets/LibriSpeech/test-clean/5105/28233/5105-28233-0006.flac,datasets/LibriSpeech/test-clean/5105/28240/5105-28240-0004.flac,datasets/LibriSpeech/dev-clean/6241/61946/6241-61946-0017.flac,13863,9005,3
datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0037.flac,datasets/LibriSpeech/test-clean/2094/142345/2094-142345-0023.flac,datasets/LibriSpeech/test-clean/8230/279154/8230-279154-0001.flac,76444,214013,3
datasets/LibriSpeech/test-clean/121/121726/121-121726-0008.flac,datasets/LibriSpeech/test-clean/121/127105/121-127105-0021.flac,datasets/LibriSpeech/test-clean/1995/1826/1995-1826-0013.flac,9427,37371,3
datasets/LibriSpeech/dev-clean/2803/154320/2803-154320-0012.flac,datasets/LibriSpeech/dev-clean/2803/161169/2803-161169-0005.flac,datasets/LibriSpeech/dev-clean/5536/43358/5536-43358-0019.flac,25227,1129,3
datasets/LibriSpeech/dev-clean/251/136532/251-136532-0000.flac,datasets/LibriSpeech/dev-clean/251/118436/251-118436-0004.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0053.flac,51881,29504,3
datasets/LibriSpeech/dev-clean/6313/66129/6313-66129-0022.flac,datasets/LibriSpeech/dev-clean/6313/76958/6313-76958-0027.flac,datasets/LibriSpeech/dev-clean/2078/142845/2078-142845-0039.flac,4302,164168,3
datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0053.flac,datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0011.flac,datasets/LibriSpeech/test-clean/1221/135766/1221-135766-0014.flac,8814,7542,3
datasets/LibriSpeech/dev-clean/1272/141231/1272-141231-0020.flac,datasets/LibriSpeech/dev-clean/1272/128104/1272-128104-0006.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0050.flac,5158,33432,3
datasets/LibriSpeech/test-clean/2830/3979/2830-3979-0011.flac,datasets/LibriSpeech/test-clean/2830/3980/2830-3980-0074.flac,datasets/LibriSpeech/dev-clean/5338/24640/5338-24640-0009.flac,24398,118173,3
datasets/LibriSpeech/dev-clean/7976/110523/7976-110523-0003.flac,datasets/LibriSpeech/dev-clean/7976/105575/7976-105575-0022.flac,datasets/LibriSpeech/dev-clean/1462/170138/1462-170138-0005.flac,11278,68213,3
datasets/LibriSpeech/dev-clean/5694/64029/5694-64029-0013.flac,datasets/LibriSpeech/dev-clean/5694/64029/5694-64029-0020.flac,datasets/LibriSpeech/dev-clean/2902/9006/2902-9006-0017.flac,5728,83055,3
datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0010.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0038.flac,datasets/LibriSpeech/test-clean/1580/141083/1580-141083-0000.flac,41420,31692,3
datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0043.flac,datasets/LibriSpeech/test-clean/4507/16021/4507-16021-0009.flac,datasets/LibriSpeech/dev-clean/7850/281318/7850-281318-0000.flac,2702,700,3
datasets/LibriSpeech/test-clean/7021/85628/7021-85628-0003.flac,datasets/LibriSpeech/test-clean/7021/79730/7021-79730-0009.flac,datasets/LibriSpeech/dev-clean/2428/83705/2428-83705-0035.flac,8996,28077,3
datasets/LibriSpeech/dev-clean/3536/23268/3536-23268-0012.flac,datasets/LibriSpeech/dev-clean/3536/23268/3536-23268-0019.flac,datasets/LibriSpeech/dev-clean/6295/64301/6295-64301-0028.flac,14774,5741,3
datasets/LibriSpeech/dev-clean/84/121550/84-121550-0027.flac,datasets/LibriSpeech/dev-clean/84/121123/84-121123-0000.flac,datasets/LibriSpeech/test-clean/3575/170457/3575-170457-0051.flac,80,16211,3
datasets/LibriSpeech/test-clean/7021/85628/7021-85628-0020.flac,datasets/LibriSpeech/test-clean/7021/85628/7021-85628-0015.flac,datasets/LibriSpeech/test-clean/2961/960/2961-960-0001.flac,28346,13144,3
datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0024.flac,datasets/LibriSpeech/test-clean/5142/33396/5142-33396-0016.flac,datasets/LibriSpeech/dev-clean/1673/143397/1673-143397-0006.flac,15457,8003,3
datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0019.flac,datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0043.flac,datasets/LibriSpeech/dev-clean/5536/43363/5536-43363-0018.flac,27834,26528,3
datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0029.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0055.flac,datasets/LibriSpeech/test-clean/237/126133/237-126133-0022.flac,6616,11093,3
datasets/LibriSpeech/dev-clean/251/118436/251-118436-0014.flac,datasets/LibriSpeech/dev-clean/251/118436/251-118436-0006.flac,datasets/LibriSpeech/test-clean/2961/961/2961-961-0019.flac,23113,87802,3
datasets/LibriSpeech/dev-clean/5694/64025/5694-64025-0015.flac,datasets/LibriSpeech/dev-clean/5694/64029/5694-64029-0029.flac,datasets/LibriSpeech/dev-clean/1919/142785/1919-142785-0015.flac,13796,9249,3
datasets/LibriSpeech/test-clean/7021/85628/7021-85628-0001.flac,datasets/LibriSpeech/test-clean/7021/85628/7021-85628-0020.flac,datasets/LibriSpeech/test-clean/1284/134647/1284-134647-0003.flac,53278,232464,3
datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0002.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0035.flac,datasets/LibriSpeech/test-clean/1320/122617/1320-122617-0040.flac,32175,22587,3
datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0009.flac,datasets/LibriSpeech/test-clean/7729/102255/7729-102255-0043.flac,datasets/LibriSpeech/dev-clean/8297/275155/8297-275155-0020.flac,89202,31959,3
datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0021.flac,datasets/LibriSpeech/dev-clean/3853/163249/3853-163249-0017.flac,datasets/LibriSpeech/test-clean/2300/131720/2300-131720-0029.flac,4571,40574,3
datasets/LibriSpeech/test-clean/7021/79740/7021-79740-0003.flac,datasets/LibriSpeech/test-clean/7021/79730/7021-79730-0002.flac,datasets/LibriSpeech/test-clean/8555/284449/8555-284449-0001.flac,6664,37503,3
