clean_utterance_path,embedding_utterance_path,interference_utterance_path,clean_segment,interference_segment,segment_length
datasets/VinBigdata/dataset/Chuthanhthuyhieu_hr_0612/Chuthanhthuyhieu_hr_0612/vinfast-vsmart-000005396-Chuthanhthuyhieu_hr_0612-TPHoChiMinh-MienNam-1987-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Chuthanhthuyhieu_hr_0612/Chuthanhthuyhieu_hr_0612/vinfast-vsmart-000001420-Chuthanhthuyhieu_hr_0612-TPHoChiMinh-MienNam-1987-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/436/436-M-30/16k_436-27.wav,14137,38916,3
datasets/VinBigdata/dataset/Bon_in_2912/Bon_in_2912/vinfast-vsmart-000006331-Bon_in_2912-TPHoChiMinh-MienNam-1955-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Bon_in_2912/Bon_in_2912/vinfast-vsmart-000002820-Bon_in_2912-TPHoChiMinh-MienNam-1955-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Chaulth_str_1312/Chaulth_str_1312/vinfast-vsmart-000000326-Chaulth_str_1312-HaNoi-MienBac-1956-nu-vinfast-vsmart-1.wav,105647,502,3
datasets/ZaloAI2020/dataset/473/473-F-28/16k_473-19.wav,datasets/ZaloAI2020/dataset/473/473-F-28/16k_473-18.wav,datasets/ZaloAI2020/dataset/651/651-F-27/16k_651-15.wav,50674,1450,3
datasets/ZaloAI2020/dataset/52/52-M-31/16k_52-4.wav,datasets/ZaloAI2020/dataset/52/52-M-31/16k_52-7.wav,datasets/ZaloAI2020/dataset/748/748-M-29/16k_748-6.wav,5428,39116,3
datasets/VinBigdata/dataset/43511/43511/vinfast-vsmart-000000270-43511-QuangNam-MienTrung-2000-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/43511/43511/vinfast-vsmart-000003763-43511-QuangNam-MienTrung-2000-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/596/596-F-31/16k_596-3.wav,7896,2297,3
datasets/ZaloAI2020/dataset/62/62-M-31/16k_62-18.wav,datasets/ZaloAI2020/dataset/62/62-M-31/16k_62-3.wav,datasets/VinBigdata/dataset/Anhnt_hr_1712/Anhnt_hr_1712/vinfast-vsmart-000004880-Anhnt_hr_1712-HaNoi-MienBac-1971-nam-vinfast-vsmart-1.wav,12495,1959,3
datasets/VinBigdata/dataset/54851/54851/vinfast-vsmart-000002892-54851-ThuaThienHue-MienTrung-1994-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/54851/54851/vinfast-vsmart-000004225-54851-ThuaThienHue-MienTrung-1994-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/618/618-F-23/16k_618-7.wav,56431,6163,3
datasets/VinBigdata/dataset/46892/46892/vinfast-vsmart-000000292-46892-GiaLai-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/46892/46892/vinfast-vsmart-000005262-46892-GiaLai-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/732/732-M-29/16k_732-7.wav,450,27650,3
datasets/ZaloAI2020/private-test/9/9/16k_07esmc7yeNz4KC4roCln.wav,datasets/ZaloAI2020/private-test/9/9/16k_0e4K1Ilm2ReXgnXu1CVO.wav,datasets/ZaloAI2020/dataset/434/434-F-30/16k_434-18.wav,10257,926,3
datasets/VinBigdata/dataset/48424/48424/vinfast-vsmart-000006824-48424-KhanhHoa-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/48424/48424/vinfast-vsmart-000005051-48424-KhanhHoa-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/775/775-F-28/16k_775.wav,49,25479,3
datasets/ZaloAI2020/dataset/749/749-F-27/16k_749-12.wav,datasets/ZaloAI2020/dataset/749/749-F-27/16k_749-9.wav,datasets/ZaloAI2020/dataset/461/461-F-29/16k_461-24.wav,15231,9014,3
datasets/ZaloAI2020/dataset/701/701-F-40/16k_701-11.wav,datasets/ZaloAI2020/dataset/701/701-F-40/16k_701-9.wav,datasets/VinBigdata/dataset/53983/53983/vinfast-vsmart-000005060-53983-GiaLai-MienTrung-2002-nu-vinfast-vsmart-1.wav,143,10604,3
datasets/ZaloAI2020/dataset/7/7-F-40/16k_7.wav,datasets/ZaloAI2020/dataset/7/7-F-40/16k_7-12.wav,datasets/VinBigdata/dataset/Bandd_hs_711/Bandd_hs_711/vinfast-vsmart-000001215-Bandd_hs_711-HaNoi-MienBac-1986-nam-vinfast-vsmart-1.wav,90,1697,3
datasets/VinBigdata/dataset/55000/55000/vinfast-vsmart-000004303-55000-QuangTri-MienTrung-2002-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/55000/55000/vinfast-vsmart-000003874-55000-QuangTri-MienTrung-2002-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Annt_str_1811/Annt_str_1811/vinfast-vsmart-000003418-Annt_str_1811-HaiPhong-MienBac-1957-nu-vinfast-vsmart-1.wav,3424,6262,3
datasets/VinBigdata/dataset/54118/54118/vinfast-vsmart-000000205-54118-QuangTri-MienTrung-1991-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/54118/54118/vinfast-vsmart-000000576-54118-QuangTri-MienTrung-1991-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/96/96-M-29/16k_96-17.wav,315,8468,3
datasets/ZaloAI2020/dataset/439/439-F-38/16k_439-28.wav,datasets/ZaloAI2020/dataset/439/439-F-38/16k_439-31.wav,datasets/ZaloAI2020/dataset/801/801-F-26/16k_801-12.wav,30005,53,3
datasets/VinBigdata/dataset/Bandd_hs_711/Bandd_hs_711/vinfast-vsmart-000000877-Bandd_hs_711-HaNoi-MienBac-1986-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Bandd_hs_711/Bandd_hs_711/vinfast-vsmart-000001215-Bandd_hs_711-HaNoi-MienBac-1986-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/636/636-M-30/16k_636-11.wav,46,32589,3
datasets/ZaloAI2020/dataset/429/429-F-25/16k_429-4.wav,datasets/ZaloAI2020/dataset/429/429-F-25/16k_429-29.wav,datasets/ZaloAI2020/dataset/794/794-M-30/16k_794-16.wav,20246,8379,3
datasets/VinBigdata/dataset/Bongnt_hall_2212/Bongnt_hall_2212/vinfast-vsmart-000001989-Bongnt_hall_2212-HaNoi-MienBac-1960-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Bongnt_hall_2212/Bongnt_hall_2212/vinfast-vsmart-000006737-Bongnt_hall_2212-HaNoi-MienBac-1960-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/744/744-M-28/16k_744-13.wav,6566,72463,3
datasets/VinBigdata/dataset/Chinhnt_hw_2211/Chinhnt_hw_2211/vinfast-vsmart-000000810-Chinhnt_hw_2211-HungYen-MienBac-1956-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Chinhnt_hw_2211/Chinhnt_hw_2211/vinfast-vsmart-000002938-Chinhnt_hw_2211-HungYen-MienBac-1956-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/43083/43083/vinfast-vsmart-000004132-43083-PhuYen-MienTrung-2000-nu-vinfast-vsmart-1.wav,4311,571,3
datasets/ZaloAI2020/dataset/83/83-F-25/16k_83-14.wav,datasets/ZaloAI2020/dataset/83/83-F-25/16k_83-6.wav,datasets/ZaloAI2020/dataset/713/713-F-27/16k_713-6.wav,5442,48555,3
datasets/ZaloAI2020/dataset/747/747-F-31/16k_747-9.wav,datasets/ZaloAI2020/dataset/747/747-F-31/16k_747-7.wav,datasets/VinBigdata/dataset/44324/44324/vinfast-vsmart-000001494-44324-PhuYen-MienTrung-1991-nam-vinfast-vsmart-1.wav,59210,885,3
datasets/VinBigdata/dataset/Chauvinhduc_cf_251120/Chauvinhduc_cf_251120/vinfast-vsmart-000001671-Chauvinhduc_cf_251120-TPHoChiMinh-MienNam-1947-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Chauvinhduc_cf_251120/Chauvinhduc_cf_251120/vinfast-vsmart-000000366-Chauvinhduc_cf_251120-TPHoChiMinh-MienNam-1947-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/786/786-M-35/16k_786-7.wav,1480,10203,3
datasets/ZaloAI2020/dataset/443/443-F-30/16k_443-8.wav,datasets/ZaloAI2020/dataset/443/443-F-30/16k_443-25.wav,datasets/ZaloAI2020/private-test/21/21/16k_CEWpABdsfom169AQ82Jf.wav,2261,17774,3
datasets/VinBigdata/dataset/54866/54866/vinfast-vsmart-000004939-54866-KonTum-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/54866/54866/vinfast-vsmart-000003477-54866-KonTum-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/private-test/30/30/16k_QuWQyT5PrY81j5WV4pOD.wav,6709,967,3
datasets/VinBigdata/dataset/51135/51135/vinfast-vsmart-000004850-51135-PhuYen-MienTrung-1995-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/51135/51135/vinfast-vsmart-000005322-51135-PhuYen-MienTrung-1995-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/439/439-F-38/16k_439-20.wav,2178,45738,3
datasets/ZaloAI2020/dataset/6/6-M-45/16k_6-9.wav,datasets/ZaloAI2020/dataset/6/6-M-45/16k_6-11.wav,datasets/VinBigdata/dataset/Annt_str_1811/Annt_str_1811/vinfast-vsmart-000004309-Annt_str_1811-HaiPhong-MienBac-1957-nu-vinfast-vsmart-1.wav,11536,9413,3
datasets/ZaloAI2020/dataset/579/579-F-39/16k_579-16.wav,datasets/ZaloAI2020/dataset/579/579-F-39/16k_579-13.wav,datasets/ZaloAI2020/dataset/459/459-F-31/16k_459-19.wav,9830,5734,3
datasets/ZaloAI2020/dataset/449/449-F-30/16k_449-16.wav,datasets/ZaloAI2020/dataset/449/449-F-30/16k_449.wav,datasets/ZaloAI2020/dataset/742/742-M-28/16k_742-3.wav,4474,675,3
datasets/ZaloAI2020/private-test/55/55/16k_PnpdCz6V17Cvzcqf07uW.wav,datasets/ZaloAI2020/private-test/55/55/16k_9XQtPm3Etpdk8n2HO1tO.wav,datasets/ZaloAI2020/dataset/737/737-F-26/16k_737-17.wav,19709,25,3
datasets/VinBigdata/dataset/Cong11/Cong11/vinfast-vsmart-000005718-Cong11-QuangNam-MienTrung-1993-nam-vinfast-vsmart.wav,datasets/VinBigdata/dataset/Cong11/Cong11/vinfast-vsmart-000005116-Cong11-QuangNam-MienTrung-1993-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/442/442-M-36/16k_442-6.wav,9028,464,3
datasets/VinBigdata/dataset/51622/51622/vinfast-vsmart-000002190-51622-QuangNam-MienTrung-2002-nam-vinfast-vsmart.wav,datasets/VinBigdata/dataset/51622/51622/vinfast-vsmart-000002816-51622-QuangNam-MienTrung-2002-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/734/734-M-41/16k_734-2.wav,30221,37385,3
datasets/VinBigdata/dataset/Anhtu/Anhtu/vinfast-vsmart-000004998-Anhtu-DaNang-MienTrung-1993-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Anhtu/Anhtu/vinfast-vsmart-000001285-Anhtu-DaNang-MienTrung-1993-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/434/434-F-30/16k_434-38.wav,46742,47008,3
datasets/VinBigdata/dataset/50972/50972/vinfast-vsmart-000001951-50972-NgheAn-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/50972/50972/vinfast-vsmart-000001760-50972-NgheAn-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/private-test/2/2/16k_VC6WC17EzUbo3UK0eeTU.wav,69,42468,3
datasets/ZaloAI2020/private-test/1/1/16k_9TtakU0xxf5qrNb1eMX9.wav,datasets/ZaloAI2020/private-test/1/1/16k_PFj586mRaY3XkNBf2oen.wav,datasets/VinBigdata/dataset/Chinhnx_cr_712/Chinhnx_cr_712/vinfast-vsmart-000000151-Chinhnx_cr_712-HaNoi-MienBac-1987-nam-vinfast-vsmart-1.wav,39191,11301,3
datasets/ZaloAI2020/dataset/86/86-M-31/16k_86-18.wav,datasets/ZaloAI2020/dataset/86/86-M-31/16k_86.wav,datasets/ZaloAI2020/dataset/55/55-F-35/16k_55-12.wav,11141,71691,3
datasets/VinBigdata/dataset/47526/47526/vinfast-vsmart-000004155-47526-PhuYen-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/47526/47526/vinfast-vsmart-000002911-47526-PhuYen-MienTrung-2001-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/53440/53440/vinfast-vsmart-000000561-53440-QuangTri-MienTrung-2002-nu-vinfast-vsmart.wav,3896,61847,3
datasets/VinBigdata/dataset/52364/52364/vinfast-vsmart-000004239-52364-PhuYen-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/52364/52364/vinfast-vsmart-000006376-52364-PhuYen-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/47429/47429/vinfast-vsmart-000004203-47429-QuangNgai-MienTrung-2001-nam-vinfast-vsmart-1.wav,9267,1321,3
datasets/ZaloAI2020/dataset/97/97-F-26/16k_97-2.wav,datasets/ZaloAI2020/dataset/97/97-F-26/16k_97-9.wav,datasets/VinBigdata/dataset/49999/49999/vinfast-vsmart-000005541-49999-DaNang-MienTrung-2001-nam-vinfast-vsmart-1.wav,1126,820,3
datasets/VinBigdata/dataset/51670/51670/vinfast-vsmart-000004497-51670-QuangNam-MienTrung-2002-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/51670/51670/vinfast-vsmart-000000853-51670-QuangNam-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/622/622-F-25/16k_622-F-25.wav,19157,13311,3
datasets/VinBigdata/dataset/Antd_cr_3112/Antd_cr_3112/vinfast-vsmart-000005041-Antd_cr_3112-TPHoChiMinh-MienNam-1994-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Antd_cr_3112/Antd_cr_3112/vinfast-vsmart-000001644-Antd_cr_3112-TPHoChiMinh-MienNam-1994-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/private-test/26/26/16k_5QS1sDDDOsox93sgqWI0.wav,7109,4169,3
datasets/ZaloAI2020/dataset/529/529-F-31/16k_529-31.wav,datasets/ZaloAI2020/dataset/529/529-F-31/16k_529-10.wav,datasets/VinBigdata/dataset/47526/47526/vinfast-vsmart-000004155-47526-PhuYen-MienTrung-2001-nu-vinfast-vsmart-1.wav,1006,3003,3
datasets/VinBigdata/dataset/49691/49691/vinfast-vsmart-000005486-49691-GiaLai-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/49691/49691/vinfast-vsmart-000005049-49691-GiaLai-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/54921/54921/vinfast-vsmart-000005181-54921-GiaLai-MienTrung-1994-nam-vinfast-vsmart-1.wav,8429,105,3
datasets/VinBigdata/dataset/52135/52135/vinfast-vsmart-000005472-52135-DakLak-MienTrung-1995-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/52135/52135/vinfast-vsmart-000006740-52135-DakLak-MienTrung-1995-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/54604/54604/vinfast-vsmart-000000232-54604-ThuaThienHue-MienTrung-2002-nu-vinfast-vsmart-1.wav,7257,5252,3
datasets/ZaloAI2020/dataset/445/445-M-32/16k_445-14.wav,datasets/ZaloAI2020/dataset/445/445-M-32/16k_445-29.wav,datasets/VinBigdata/dataset/53949/53949/vinfast-vsmart-000004564-53949-DakLak-MienTrung-2002-nu-vinfast-vsmart-1.wav,19460,16356,3
datasets/ZaloAI2020/dataset/658/658-M-43/16k_658-20.wav,datasets/ZaloAI2020/dataset/658/658-M-43/16k_658-7.wav,datasets/ZaloAI2020/private-test/1/1/16k_5IeQjXi7D4h3NYfK5BmO.wav,3142,16557,3
datasets/VinBigdata/dataset/Chind_in_1911/Chind_in_1911/vinfast-vsmart-000004850-Chind_in_1911-HaNoi-MienBac-1937-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Chind_in_1911/Chind_in_1911/vinfast-vsmart-000006460-Chind_in_1911-HaNoi-MienBac-1937-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Buixuangiang_cr_0212/Buixuangiang_cr_0212/vinfast-vsmart-000004216-Buixuangiang_cr_0212-TPHoChiMinh-MienNam-1994-nam-vinfast-vsmart-1.wav,81323,313,3
datasets/ZaloAI2020/dataset/633/633-F-28/601-F-27/16k_601-23.wav,datasets/ZaloAI2020/dataset/633/633-F-28/16k_633-24.wav,datasets/ZaloAI2020/dataset/715/715-F-35/16k_715-9.wav,70277,3632,3
datasets/ZaloAI2020/dataset/769/769-F-27/16k_769-10.wav,datasets/ZaloAI2020/dataset/769/769-F-27/16k_769-9.wav,datasets/ZaloAI2020/dataset/765/765-F-25/16k_765.wav,12933,1979,3
datasets/VinBigdata/dataset/Chuthanhthuyhieu_hr_0612/Chuthanhthuyhieu_hr_0612/vinfast-vsmart-000005680-Chuthanhthuyhieu_hr_0612-TPHoChiMinh-MienNam-1987-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Chuthanhthuyhieu_hr_0612/Chuthanhthuyhieu_hr_0612/vinfast-vsmart-000004158-Chuthanhthuyhieu_hr_0612-TPHoChiMinh-MienNam-1987-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Antd_cr_3112/Antd_cr_3112/vinfast-vsmart-000005041-Antd_cr_3112-TPHoChiMinh-MienNam-1994-nam-vinfast-vsmart-1.wav,48,4178,3
datasets/VinBigdata/dataset/40457/40457/vinfast-vsmart-000001308-40457-QuangNam-MienTrung-1991-nam-vinfast-vsmart.wav,datasets/VinBigdata/dataset/40457/40457/vinfast-vsmart-000004231-40457-QuangNam-MienTrung-1991-nam-vinfast-vsmart.wav,datasets/VinBigdata/dataset/50070/50070/vinfast-vsmart-000002015-50070-GiaLai-MienTrung-2000-nam-vinfast-vsmart-1.wav,4938,951,3
datasets/VinBigdata/dataset/Bngoc/Bngoc/vinfast-vsmart-000003694-Bngoc-HaNoi-MienTrung-1998-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Bngoc/Bngoc/vinfast-vsmart-000001568-Bngoc-HaNoi-MienTrung-1998-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/47516/47516/vinfast-vsmart-000000236-47516-PhuYen-MienTrung-2001-nu-vinfast-vsmart-1.wav,13330,12912,3
datasets/VinBigdata/dataset/53884/53884/vinfast-vsmart-000003638-53884-DaNang-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/53884/53884/vinfast-vsmart-000003589-53884-DaNang-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/50892/50892/vinfast-vsmart-000002981-50892-PhuYen-MienTrung-1995-nam-vinfast-vsmart.wav,23815,27598,3
datasets/VinBigdata/dataset/Ctmyhiep_vt/Ctmyhiep_vt/vinfast-vsmart-000004527-Ctmyhiep_vt-QuangBinh-MienTrung-1950-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Ctmyhiep_vt/Ctmyhiep_vt/vinfast-vsmart-000002110-Ctmyhiep_vt-QuangBinh-MienTrung-1950-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Aitam/Aitam/vinfast-vsmart-000006794-Aitam-QuangNgai-MienTrung-1997-nu-vinfast-vsmart.wav,12729,63796,3
datasets/ZaloAI2020/dataset/744/744-M-28/16k_744-6.wav,datasets/ZaloAI2020/dataset/744/744-M-28/16k_744-9.wav,datasets/VinBigdata/dataset/47183/47183/vinfast-vsmart-000004598-47183-PhuYen-MienTrung-1992-nam-vinfast-vsmart-1.wav,5,66,3
datasets/ZaloAI2020/dataset/649/649-F-27/16k_649-34.wav,datasets/ZaloAI2020/dataset/649/649-F-27/16k_649-33.wav,datasets/ZaloAI2020/dataset/514/514-F-27/16k_514-8.wav,4049,780,3
datasets/ZaloAI2020/private-test/10/10/16k_hi27fyIu03jlGxxeyuZ8.wav,datasets/ZaloAI2020/private-test/10/10/16k_0ozmk3nZn2ZgZ0zA2Kfo.wav,datasets/ZaloAI2020/dataset/479/479-F-24/16k_479-25.wav,34228,307,3
datasets/ZaloAI2020/dataset/591/591-M-33/16k_591-10.wav,datasets/ZaloAI2020/dataset/591/591-M-33/16k_591-27.wav,datasets/ZaloAI2020/dataset/631/631-F-27/16k_631-12.wav,3090,1118,3
datasets/ZaloAI2020/dataset/54/54-M-33/16k_54-3.wav,datasets/ZaloAI2020/dataset/54/54-M-33/16k_54-16.wav,datasets/ZaloAI2020/dataset/88/88-M-33/16k_88-18.wav,3945,5617,3
datasets/ZaloAI2020/dataset/620/620-F-21/16k_620-11.wav,datasets/ZaloAI2020/dataset/620/620-F-21/16k_620-14.wav,datasets/VinBigdata/dataset/48359/48359/vinfast-vsmart-000003906-48359-GiaLai-MienTrung-2001-nu-vinfast-vsmart-1.wav,10768,6137,3
datasets/ZaloAI2020/dataset/57/57-F-39/16k_57-26.wav,datasets/ZaloAI2020/dataset/57/57-F-39/16k_57-17.wav,datasets/VinBigdata/dataset/541251/541251/vinfast-vsmart-000004313-541251-HaNoi-MienTrung-2002-nu-vinfast-vsmart-1.wav,28392,21872,3
datasets/ZaloAI2020/dataset/758/758-M-27/16k_758-14.wav,datasets/ZaloAI2020/dataset/758/758-M-27/16k_758-3.wav,datasets/VinBigdata/dataset/53560/53560/vinfast-vsmart-000011824-53560-QuangNgai-MienTrung-2002-nu-vinfast-vsmart.wav,48332,42461,3
datasets/VinBigdata/dataset/53414/53414/vinfast-vsmart-000001158-53414-QuangNam-MienTrung-1991-nam-vinfast-vsmart.wav,datasets/VinBigdata/dataset/53414/53414/vinfast-vsmart-000001416-53414-QuangNam-MienTrung-1991-nam-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/643/643-M-35/16k_643-20.wav,7627,4644,3
datasets/ZaloAI2020/dataset/527/527-M-24/16k_527-16.wav,datasets/ZaloAI2020/dataset/527/527-M-24/16k_527-22.wav,datasets/ZaloAI2020/dataset/794/794-M-30/16k_794-18.wav,28538,119920,3
datasets/ZaloAI2020/dataset/744/744-M-28/16k_744-6.wav,datasets/ZaloAI2020/dataset/744/744-M-28/16k_744-21.wav,datasets/ZaloAI2020/private-test/10/10/16k_Xb3XP8vs9JUUXJ7U8hcR.wav,7119,25047,3
datasets/VinBigdata/dataset/Chin/Chin/vinfast-vsmart-000001218-Chin-DaNang-MienTrung-1994-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Chin/Chin/vinfast-vsmart-000001547-Chin-DaNang-MienTrung-1994-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/52509/52509/vinfast-vsmart-000005081-52509-PhuYen-MienTrung-2002-nam-vinfast-vsmart-1.wav,189,5113,3
datasets/ZaloAI2020/dataset/515/515-M-29/16k_515-23.wav,datasets/ZaloAI2020/dataset/515/515-M-29/16k_515-20.wav,datasets/VinBigdata/dataset/54905/54905/vinfast-vsmart-000005505-54905-DaNang-MienTrung-1995-nam-vinfast-vsmart-1.wav,22857,8792,3
datasets/VinBigdata/dataset/Chunght_cf_1412/Chunght_cf_1412/vinfast-vsmart-000008512-Chunght_cf_1412-HaNoi-MienBac-1947-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/Chunght_cf_1412/Chunght_cf_1412/vinfast-vsmart-000007340-Chunght_cf_1412-HaNoi-MienBac-1947-nu-vinfast-vsmart-1.wav,datasets/ZaloAI2020/dataset/55/55-F-35/16k_55-12.wav,29065,71101,3
datasets/VinBigdata/dataset/49924/49924/vinfast-vsmart-000004222-49924-PhuYen-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/49924/49924/vinfast-vsmart-000000999-49924-PhuYen-MienTrung-2001-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/51524/51524/vinfast-vsmart-000001793-51524-PhuYen-MienTrung-1991-nam-vinfast-vsmart.wav,598,17109,3
datasets/ZaloAI2020/dataset/96/96-M-29/16k_96-12.wav,datasets/ZaloAI2020/dataset/96/96-M-29/16k_96-18.wav,datasets/ZaloAI2020/private-test/44/44/16k_2wQgf1ToH05ydpSzLq8d.wav,53,7928,3
datasets/ZaloAI2020/dataset/492/492-F-24/16k_492-15.wav,datasets/ZaloAI2020/dataset/492/492-F-24/16k_492-14.wav,datasets/ZaloAI2020/dataset/704/704-M-34/16k_704-23.wav,29195,31756,3
datasets/VinBigdata/dataset/54105/54105/vinfast-vsmart-000007519-54105-KhanhHoa-MienTrung-2002-nu-vinfast-vsmart.wav,datasets/VinBigdata/dataset/54105/54105/vinfast-vsmart-000008157-54105-KhanhHoa-MienTrung-2002-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/54591/54591/vinfast-vsmart-000004818-54591-NgheAn-MienTrung-2002-nu-vinfast-vsmart-1.wav,10348,15,3
datasets/ZaloAI2020/dataset/642/642-F-32/16k_642-19.wav,datasets/ZaloAI2020/dataset/642/642-F-32/16k_642-11.wav,datasets/VinBigdata/dataset/Bicha/Bicha/vinfast-vsmart-000006518-Bicha-DaNang-MienTrung-1975-nam-vinfast-vsmart-1.wav,4898,970,3
datasets/VinBigdata/dataset/54905/54905/vinfast-vsmart-000006141-54905-DaNang-MienTrung-1995-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/54905/54905/vinfast-vsmart-000004057-54905-DaNang-MienTrung-1995-nam-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/440081/440081/vinfast-vsmart-000002981-440081-PhuYen-MienTrung-2000-nu-vinfast-vsmart-1.wav,1103,6326,3
datasets/VinBigdata/dataset/54816/54816/vinfast-vsmart-000005531-54816-HaTinh-MienTrung-1993-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/54816/54816/vinfast-vsmart-000003259-54816-HaTinh-MienTrung-1993-nu-vinfast-vsmart-1.wav,datasets/VinBigdata/dataset/44316/44316/vinfast-vsmart-000005568-44316-PhuYen-MienTrung-2000-nam-vinfast-vsmart-1.wav,4079,2145,3
datasets/ZaloAI2020/dataset/576/576-F-25/16k_576-F-25.wav,datasets/ZaloAI2020/dataset/576/576-F-25/16k_576-12.wav,datasets/VinBigdata/dataset/Antd_cr_3112/Antd_cr_3112/vinfast-vsmart-000001644-Antd_cr_3112-TPHoChiMinh-MienNam-1994-nam-vinfast-vsmart-1.wav,3801,325,3
datasets/ZaloAI2020/private-test/1/1/16k_D9jQW3Xf0obV2MlmS8Ag.wav,datasets/ZaloAI2020/private-test/1/1/16k_owQTwNP5e7BTpr5vV70Z.wav,datasets/VinBigdata/dataset/Baynt_in_1811/Baynt_in_1811/vinfast-vsmart-000000563-Baynt_in_1811-CanTho-MienNam-1944-nu-vinfast-vsmart-1.wav,7277,20352,3
datasets/ZaloAI2020/dataset/671/671-M-25/16k_671-17.wav,datasets/ZaloAI2020/dataset/671/671-M-25/16k_671-5.wav,datasets/ZaloAI2020/dataset/469/469-F-23/16k_469-20.wav,5422,22828,3
